Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,segment
14425.00,70,3,661.39,3,3,3.00,33,need_attention
14426.00,39,7,7246.27,3,5,5.00,35,loyal_customers
14427.00,130,2,900.18,2,2,3.00,22,hibernating
14429.00,39,1,516.28,3,1,3.00,31,about_to_sleep
14430.00,147,3,1220.90,2,3,4.00,23,at_Risk
14431.00,15,3,2143.84,5,3,4.00,53,potential_loyalists
14433.00,101,1,289.60,2,1,2.00,21,hibernating
14435.00,137,1,90.42,2,1,1.00,21,hibernating
14436.00,189,1,182.64,1,1,1.00,11,hibernating
14437.00,1,5,895.84,5,4,3.00,54,champions
14439.00,79,4,6781.80,2,4,5.00,24,at_Risk
14440.00,1,9,4281.05,5,5,5.00,55,champions
14441.00,10,7,2898.80,5,5,5.00,55,champions
14442.00,50,5,3777.20,3,4,5.00,34,loyal_customers
14443.00,4,2,966.27,5,2,3.00,52,potential_loyalists
14444.00,92,1,132.04,2,1,1.00,21,hibernating
14445.00,91,1,221.65,2,1,1.00,21,hibernating
14446.00,22,1,201.73,4,1,1.00,41,promising
14447.00,36,1,548.50,4,1,3.00,41,promising
14449.00,8,5,1575.70,5,4,4.00,54,champions
14450.00,15,4,645.19,5,4,3.00,54,champions
14451.00,25,10,2646.18,4,5,5.00,45,loyal_customers
14452.00,31,2,401.15,4,2,2.00,42,potential_loyalists
14454.00,12,5,977.30,5,4,3.00,54,champions
14455.00,68,4,628.21,3,4,3.00,34,loyal_customers
14458.00,16,1,237.42,4,1,1.00,41,promising
14459.00,287,1,3537.82,1,1,5.00,11,hibernating
14460.00,32,6,659.16,4,4,3.00,44,loyal_customers
14461.00,18,10,4610.44,4,5,5.00,45,loyal_customers
14462.00,68,1,265.99,3,1,2.00,31,about_to_sleep
14463.00,135,1,256.95,2,1,2.00,21,hibernating
14464.00,204,2,111.00,1,2,1.00,12,hibernating
14465.00,64,8,2887.41,3,5,5.00,35,loyal_customers
14466.00,8,7,2374.50,5,5,5.00,55,champions
14467.00,25,8,1622.23,4,5,4.00,45,loyal_customers
14468.00,369,1,204.24,1,1,1.00,11,hibernating
14469.00,52,4,2112.21,3,4,4.00,34,loyal_customers
14470.00,66,1,250.85,3,1,1.00,31,about_to_sleep
14471.00,227,2,400.95,1,2,2.00,12,hibernating
14472.00,325,1,291.38,1,1,2.00,11,hibernating
14474.00,215,1,730.42,1,1,3.00,11,hibernating
14475.00,44,1,225.30,3,1,1.00,31,about_to_sleep
14477.00,72,3,660.00,2,3,3.00,23,at_Risk
14478.00,18,4,1276.66,4,4,4.00,44,loyal_customers
14479.00,1,3,982.86,5,3,3.00,53,potential_loyalists
14480.00,38,3,1020.47,3,3,4.00,33,need_attention
14481.00,43,3,1674.98,3,3,4.00,33,need_attention
14482.00,15,6,2289.76,5,4,5.00,54,champions
14483.00,372,1,120.00,1,1,1.00,11,hibernating
14484.00,37,3,749.06,3,3,3.00,33,need_attention
14486.00,147,2,175.50,2,2,1.00,22,hibernating
14487.00,4,2,257.28,5,2,2.00,52,potential_loyalists
14489.00,73,3,1111.55,2,3,4.00,23,at_Risk
14490.00,42,2,1273.47,3,2,4.00,32,about_to_sleep
14491.00,8,1,127.20,5,1,1.00,51,new_customers
14492.00,66,7,1921.91,3,5,4.00,35,loyal_customers
14493.00,26,5,2746.91,4,4,5.00,44,loyal_customers
14494.00,37,2,261.90,3,2,2.00,32,about_to_sleep
14495.00,295,1,51.00,1,1,1.00,11,hibernating
14496.00,9,6,2129.42,5,4,4.00,54,champions
14497.00,309,1,221.69,1,1,1.00,11,hibernating
14498.00,37,5,1953.95,3,4,4.00,34,loyal_customers
14499.00,10,4,1323.65,5,4,4.00,54,champions
14505.00,40,11,6096.20,3,5,5.00,35,loyal_customers
14506.00,5,3,1278.50,5,3,4.00,53,potential_loyalists
14507.00,14,5,1901.25,5,4,4.00,54,champions
14508.00,12,3,598.52,5,3,3.00,53,potential_loyalists
14509.00,170,1,110.95,2,1,1.00,21,hibernating
14510.00,11,3,1007.28,5,3,4.00,53,potential_loyalists
14512.00,19,5,948.19,4,4,3.00,44,loyal_customers
14513.00,72,3,332.42,2,3,2.00,23,at_Risk
14514.00,72,6,3543.63,2,4,5.00,24,at_Risk
14515.00,23,6,1647.17,4,4,4.00,44,loyal_customers
14516.00,152,1,163.92,2,1,1.00,21,hibernating
14519.00,319,2,206.09,1,2,1.00,12,hibernating
14521.00,127,1,199.45,2,1,1.00,21,hibernating
14522.00,231,4,784.08,1,4,3.00,14,at_Risk
14524.00,45,4,1066.03,3,4,4.00,34,loyal_customers
14525.00,64,8,3908.44,3,5,5.00,35,loyal_customers
14526.00,25,1,262.40,4,1,2.00,41,promising
14527.00,1,69,19283.48,5,5,5.00,55,champions
14530.00,32,10,3271.49,4,5,5.00,45,loyal_customers
14531.00,115,1,376.34,2,1,2.00,21,hibernating
14532.00,47,7,2926.33,3,5,5.00,35,loyal_customers
14533.00,43,4,1516.65,3,4,4.00,34,loyal_customers
14534.00,33,8,1824.06,4,5,4.00,45,loyal_customers
14535.00,31,6,3166.54,4,4,5.00,44,loyal_customers
14537.00,259,1,285.84,1,1,2.00,11,hibernating
14538.00,166,3,982.59,2,3,3.00,23,at_Risk
14540.00,15,8,2799.08,5,5,5.00,55,champions
14541.00,52,6,1038.03,3,4,4.00,34,loyal_customers
14543.00,16,23,11276.44,4,5,5.00,45,loyal_customers
14544.00,106,1,957.98,2,1,3.00,21,hibernating
14545.00,310,1,349.25,1,1,2.00,11,hibernating
14546.00,12,6,2619.81,5,4,5.00,54,champions
14548.00,120,7,1974.69,2,5,4.00,25,cant_loose
14549.00,56,3,627.31,3,3,3.00,33,need_attention
14550.00,24,2,587.69,4,2,3.00,42,potential_loyalists
14551.00,47,5,693.81,3,4,3.00,34,loyal_customers
14552.00,16,2,346.21,4,2,2.00,42,potential_loyalists
14553.00,47,4,982.27,3,4,3.00,34,loyal_customers
14555.00,17,4,1991.49,4,4,4.00,44,loyal_customers
14556.00,232,3,835.34,1,3,3.00,13,at_Risk
14558.00,290,3,655.50,1,3,3.00,13,at_Risk
14559.00,26,1,75.60,4,1,1.00,41,promising
14560.00,15,22,3876.26,5,5,5.00,55,champions
14562.00,26,8,1654.63,4,5,4.00,45,loyal_customers
14563.00,145,2,679.44,2,2,3.00,22,hibernating
14564.00,70,2,2605.62,3,2,5.00,32,about_to_sleep
14565.00,109,1,760.10,2,1,3.00,21,hibernating
14566.00,53,3,2660.00,3,3,5.00,33,need_attention
14568.00,71,1,919.70,3,1,3.00,31,about_to_sleep
14569.00,88,3,371.59,2,3,2.00,23,at_Risk
14570.00,79,1,395.69,2,1,2.00,21,hibernating
14571.00,61,1,161.65,3,1,1.00,31,about_to_sleep
14572.00,53,4,2782.34,3,4,5.00,34,loyal_customers
14573.00,8,5,968.00,5,4,3.00,54,champions
14574.00,368,1,143.70,1,1,1.00,11,hibernating
14575.00,124,1,460.71,2,1,2.00,21,hibernating
14576.00,8,1,35.40,5,1,1.00,51,new_customers
14577.00,30,3,514.54,4,3,3.00,43,potential_loyalists
14579.00,68,1,105.56,3,1,1.00,31,about_to_sleep
14580.00,154,1,14.85,2,1,1.00,21,hibernating
14581.00,180,1,295.20,1,1,2.00,11,hibernating
14583.00,19,3,728.48,4,3,3.00,43,potential_loyalists
14584.00,57,4,705.65,3,4,3.00,34,loyal_customers
14585.00,18,4,986.22,4,4,3.00,44,loyal_customers
14588.00,214,1,135.39,1,1,1.00,11,hibernating
14589.00,7,1,39.75,5,1,1.00,51,new_customers
14590.00,60,20,3006.62,3,5,5.00,35,loyal_customers
14593.00,33,9,3094.02,4,5,5.00,45,loyal_customers
14594.00,9,1,255.00,5,1,2.00,51,new_customers
14595.00,89,2,423.85,2,2,2.00,22,hibernating
14596.00,262,1,229.47,1,1,1.00,11,hibernating
14597.00,15,4,1318.39,5,4,4.00,54,champions
14598.00,205,1,162.07,1,1,1.00,11,hibernating
14599.00,26,2,474.54,4,2,2.00,42,potential_loyalists
14600.00,29,1,471.84,4,1,2.00,41,promising
14602.00,292,1,205.36,1,1,1.00,11,hibernating
14604.00,269,1,143.86,1,1,1.00,11,hibernating
14605.00,10,4,937.16,5,4,3.00,54,champions
14606.00,2,102,18704.41,5,5,5.00,55,champions
14607.00,103,8,7568.13,2,5,5.00,25,cant_loose
14608.00,15,7,1567.79,5,5,4.00,55,champions
14609.00,26,6,884.64,4,4,3.00,44,loyal_customers
14610.00,31,2,24.35,4,2,1.00,42,potential_loyalists
14611.00,79,2,604.33,2,2,3.00,22,hibernating
14612.00,51,1,877.70,3,1,3.00,31,about_to_sleep
14613.00,316,1,76.32,1,1,1.00,11,hibernating
14614.00,22,1,295.13,4,1,2.00,41,promising
14615.00,30,5,951.76,4,4,3.00,44,loyal_customers
14616.00,21,2,121.70,4,2,1.00,42,potential_loyalists
14617.00,38,2,190.47,3,2,1.00,32,about_to_sleep
14618.00,12,4,788.88,5,4,3.00,54,champions
14619.00,177,1,896.80,1,1,3.00,11,hibernating
14621.00,147,4,1212.21,2,4,4.00,24,at_Risk
14623.00,16,5,1170.33,4,4,4.00,44,loyal_customers
14624.00,51,4,588.22,3,4,3.00,34,loyal_customers
14625.00,10,9,3598.25,5,5,5.00,55,champions
14626.00,31,7,2619.65,4,5,5.00,45,loyal_customers
14627.00,15,1,462.75,5,1,2.00,51,new_customers
14628.00,78,3,1326.04,2,3,4.00,23,at_Risk
14630.00,120,1,338.65,2,1,2.00,21,hibernating
14631.00,22,3,1018.71,4,3,4.00,43,potential_loyalists
14634.00,73,4,2124.46,2,4,4.00,24,at_Risk
14635.00,89,1,215.22,2,1,1.00,21,hibernating
14637.00,313,1,106.68,1,1,1.00,11,hibernating
14639.00,44,3,1994.47,3,3,4.00,33,need_attention
14640.00,45,4,1541.98,3,4,4.00,34,loyal_customers
14643.00,253,3,986.08,1,3,3.00,13,at_Risk
14644.00,50,5,1416.96,3,4,4.00,34,loyal_customers
14645.00,270,1,279.80,1,1,2.00,11,hibernating
14646.00,10,78,248396.50,5,5,5.00,55,champions
14647.00,159,1,276.75,2,1,2.00,21,hibernating
14648.00,52,15,4546.86,3,5,5.00,35,loyal_customers
14649.00,18,5,2358.02,4,4,5.00,44,loyal_customers
14650.00,225,1,62.50,1,1,1.00,11,hibernating
14651.00,30,7,1379.52,4,5,4.00,45,loyal_customers
14653.00,149,5,1666.99,2,4,4.00,24,at_Risk
14654.00,374,1,246.86,1,1,1.00,11,hibernating
14655.00,24,3,1946.28,4,3,4.00,43,potential_loyalists
14656.00,51,3,523.60,3,3,3.00,33,need_attention
14657.00,65,2,612.65,3,2,3.00,32,about_to_sleep
14662.00,63,3,645.16,3,3,3.00,33,need_attention
14663.00,66,2,490.60,3,2,2.00,32,about_to_sleep
14665.00,63,2,913.95,3,2,3.00,32,about_to_sleep
14667.00,1,31,12685.94,5,5,5.00,55,champions
14668.00,81,1,111.63,2,1,1.00,21,hibernating
14669.00,269,4,1973.94,1,4,4.00,14,at_Risk
14670.00,368,1,190.47,1,1,1.00,11,hibernating
14671.00,185,2,1127.45,1,2,4.00,12,hibernating
14672.00,151,2,347.59,2,2,2.00,22,hibernating
14673.00,3,3,1674.41,5,3,4.00,53,potential_loyalists
14674.00,145,1,173.66,2,1,1.00,21,hibernating
14675.00,24,1,462.15,4,1,2.00,41,promising
14676.00,30,6,5808.55,4,4,5.00,44,loyal_customers
14677.00,228,1,184.91,1,1,1.00,11,hibernating
14678.00,215,1,403.39,1,1,2.00,11,hibernating
14679.00,17,3,1289.44,4,3,4.00,43,potential_loyalists
14680.00,7,43,28658.66,5,5,5.00,55,champions
14681.00,23,3,376.20,4,3,2.00,43,potential_loyalists
14682.00,64,4,1462.81,3,4,4.00,34,loyal_customers
14683.00,224,1,146.56,1,1,1.00,11,hibernating
14684.00,26,1,232.27,4,1,1.00,41,promising
14685.00,212,8,4619.79,1,5,5.00,15,cant_loose
14686.00,50,5,885.83,3,4,3.00,34,loyal_customers
14687.00,36,2,773.68,4,2,3.00,42,potential_loyalists
14688.00,9,8,2082.70,5,5,4.00,55,champions
14690.00,28,2,422.63,4,2,2.00,42,potential_loyalists
14692.00,16,8,1153.54,4,5,4.00,45,loyal_customers
14693.00,61,6,992.46,3,4,4.00,34,loyal_customers
14694.00,253,1,244.31,1,1,1.00,11,hibernating
14695.00,155,3,1620.07,2,3,4.00,23,at_Risk
14696.00,9,2,688.95,5,3,3.00,53,potential_loyalists
14699.00,71,3,593.47,3,3,3.00,33,need_attention
14700.00,51,2,880.96,3,3,3.00,33,need_attention
14701.00,78,6,2012.72,2,4,4.00,24,at_Risk
14702.00,1,13,3462.08,5,5,5.00,55,champions
14704.00,60,2,266.66,3,3,2.00,33,need_attention
14706.00,254,1,390.69,1,1,2.00,11,hibernating
14707.00,71,2,139.20,3,3,1.00,33,need_attention
14708.00,4,3,1085.91,5,3,4.00,53,potential_loyalists
14709.00,15,12,3965.29,5,5,5.00,55,champions
14710.00,15,9,1316.46,5,5,4.00,55,champions
14712.00,54,1,411.00,3,1,2.00,31,about_to_sleep
14713.00,1,11,2752.51,5,5,5.00,55,champions
14714.00,43,3,746.05,3,3,3.00,33,need_attention
14715.00,78,4,973.07,2,4,3.00,24,at_Risk
14716.00,80,1,235.77,2,1,1.00,21,hibernating
14717.00,369,1,81.30,1,1,1.00,11,hibernating
14718.00,46,1,226.42,3,1,1.00,31,about_to_sleep
14721.00,15,1,115.77,5,1,1.00,51,new_customers
14722.00,113,2,325.45,2,3,2.00,23,at_Risk
14723.00,7,7,934.76,5,5,3.00,55,champions
14724.00,226,1,345.25,1,1,2.00,11,hibernating
14725.00,30,3,597.16,4,3,3.00,43,potential_loyalists
14726.00,290,1,124.75,1,1,1.00,11,hibernating
14727.00,182,2,199.35,1,3,1.00,13,at_Risk
14728.00,49,1,190.58,3,1,1.00,31,about_to_sleep
14729.00,9,3,593.89,5,3,3.00,53,potential_loyalists
14732.00,28,11,2814.58,4,5,5.00,45,loyal_customers
14733.00,3,4,6599.06,5,4,5.00,54,champions
14734.00,61,4,1056.42,3,4,4.00,34,loyal_customers
14735.00,24,24,6174.47,4,5,5.00,45,loyal_customers
14736.00,121,2,401.08,2,3,2.00,23,at_Risk
14737.00,36,1,2389.62,4,1,5.00,41,promising
14738.00,197,2,507.45,1,3,3.00,13,at_Risk
14739.00,3,19,8385.22,5,5,5.00,55,champions
14740.00,45,8,2712.85,3,5,5.00,35,loyal_customers
14741.00,8,2,497.25,5,3,2.00,53,potential_loyalists
14742.00,71,1,579.85,3,1,3.00,31,about_to_sleep
14743.00,228,1,50.48,1,1,1.00,11,hibernating
14744.00,2,8,2785.10,5,5,5.00,55,champions
14745.00,137,7,1351.55,2,5,4.00,25,cant_loose
14746.00,42,4,593.50,3,4,3.00,34,loyal_customers
14748.00,4,7,1736.57,5,5,4.00,55,champions
14749.00,115,1,310.15,2,1,2.00,21,hibernating
14750.00,372,1,112.03,1,1,1.00,11,hibernating
14751.00,320,2,126.45,1,3,1.00,13,at_Risk
14753.00,96,1,306.36,2,1,2.00,21,hibernating
14754.00,61,4,912.43,3,4,3.00,34,loyal_customers
14755.00,17,14,4962.27,4,5,5.00,45,loyal_customers
14756.00,18,2,1914.80,4,3,4.00,43,potential_loyalists
14758.00,32,3,1380.91,4,3,4.00,43,potential_loyalists
14761.00,80,1,192.02,2,1,1.00,21,hibernating
14762.00,262,1,117.05,1,1,1.00,11,hibernating
14766.00,2,6,4082.76,5,4,5.00,54,champions
14767.00,110,1,382.81,2,1,2.00,21,hibernating
14769.00,26,9,5097.13,4,5,5.00,45,loyal_customers
14770.00,103,6,2761.22,2,4,5.00,24,at_Risk
14771.00,257,2,594.62,1,3,3.00,13,at_Risk
14773.00,228,1,140.55,1,1,1.00,11,hibernating
14774.00,164,1,241.45,2,1,1.00,21,hibernating
14775.00,8,1,406.56,5,1,2.00,51,new_customers
14776.00,23,4,1170.00,4,4,4.00,44,loyal_customers
14777.00,39,1,307.56,3,1,2.00,31,about_to_sleep
14783.00,295,1,307.30,1,1,2.00,11,hibernating
14784.00,25,1,159.94,4,1,1.00,41,promising
14786.00,186,1,90.96,1,1,1.00,11,hibernating
14787.00,107,1,110.65,2,1,1.00,21,hibernating
14788.00,232,1,476.88,1,1,2.00,11,hibernating
14790.00,10,6,1781.56,5,4,4.00,54,champions
14791.00,242,1,303.63,1,1,2.00,11,hibernating
14793.00,171,1,396.91,2,1,2.00,21,hibernating
14794.00,38,3,633.99,3,3,3.00,33,need_attention
14796.00,2,11,2867.15,5,5,5.00,55,champions
14797.00,143,1,300.31,2,1,2.00,21,hibernating
14798.00,17,5,550.57,4,4,3.00,44,loyal_customers
14799.00,373,1,180.45,1,1,1.00,11,hibernating
14800.00,5,6,3434.58,5,4,5.00,54,champions
14802.00,74,2,1502.98,2,3,4.00,23,at_Risk
14805.00,40,3,549.99,3,3,3.00,33,need_attention
14806.00,75,1,110.04,2,1,1.00,21,hibernating
14807.00,26,2,519.29,4,3,3.00,43,potential_loyalists
14809.00,257,2,686.76,1,3,3.00,13,at_Risk
14810.00,5,3,449.14,5,3,2.00,53,potential_loyalists
14811.00,23,1,170.50,4,1,1.00,41,promising
14812.00,234,1,185.80,1,1,1.00,11,hibernating
14813.00,5,4,935.44,5,4,3.00,54,champions
14814.00,217,1,160.46,1,1,1.00,11,hibernating
14817.00,31,5,2849.52,4,4,5.00,44,loyal_customers
14818.00,94,3,512.61,2,3,3.00,23,at_Risk
14819.00,130,2,198.09,2,3,1.00,23,at_Risk
14820.00,16,5,767.47,4,4,3.00,44,loyal_customers
14821.00,2,7,1237.65,5,5,4.00,55,champions
14822.00,121,1,157.70,2,1,1.00,21,hibernating
14824.00,15,6,2895.20,5,4,5.00,54,champions
14825.00,4,13,2698.17,5,5,5.00,55,champions
14826.00,217,2,385.20,1,3,2.00,13,at_Risk
14828.00,24,10,7699.70,4,5,5.00,45,loyal_customers
14829.00,8,4,995.29,5,4,4.00,54,champions
14831.00,316,3,1676.57,1,3,4.00,13,at_Risk
14832.00,266,1,322.69,1,1,2.00,11,hibernating
14833.00,134,1,94.80,2,1,1.00,21,hibernating
14834.00,43,1,485.86,3,1,2.00,31,about_to_sleep
14835.00,164,2,297.00,2,3,2.00,23,at_Risk
14837.00,78,5,1810.82,2,4,4.00,24,at_Risk
14838.00,59,2,773.67,3,3,3.00,33,need_attention
14839.00,54,3,915.28,3,3,3.00,33,need_attention
14840.00,175,1,299.86,2,1,2.00,21,hibernating
14841.00,10,8,3867.24,5,5,5.00,55,champions
14843.00,72,1,211.80,2,1,1.00,21,hibernating
14844.00,66,6,3512.62,3,5,5.00,35,loyal_customers
14845.00,235,1,150.00,1,1,1.00,11,hibernating
14846.00,63,1,437.40,3,1,2.00,31,about_to_sleep
14847.00,43,2,1039.55,3,3,4.00,33,need_attention
14848.00,40,1,310.56,3,1,2.00,31,about_to_sleep
14849.00,9,21,7832.91,5,5,5.00,55,champions
14850.00,53,6,1468.26,3,5,4.00,35,loyal_customers
14851.00,266,1,318.06,1,1,2.00,11,hibernating
14852.00,60,12,3310.49,3,5,5.00,35,loyal_customers
14853.00,59,3,901.07,3,3,3.00,33,need_attention
14854.00,26,4,1563.03,4,4,4.00,44,loyal_customers
14855.00,110,5,5874.65,2,4,5.00,24,at_Risk
14857.00,78,5,2478.73,2,4,5.00,24,at_Risk
14858.00,141,1,180.75,2,1,1.00,21,hibernating
14859.00,190,1,351.90,1,1,2.00,11,hibernating
14861.00,16,9,1254.94,4,5,4.00,45,loyal_customers
14865.00,8,3,77.52,5,3,1.00,53,potential_loyalists
14866.00,2,8,6460.32,5,5,5.00,55,champions
14867.00,31,13,2241.78,4,5,5.00,45,loyal_customers
14868.00,16,4,1230.42,4,4,4.00,44,loyal_customers
14869.00,24,4,2078.54,4,4,4.00,44,loyal_customers
14870.00,49,5,1511.70,3,4,4.00,34,loyal_customers
14871.00,129,5,736.59,2,4,3.00,24,at_Risk
14872.00,119,3,816.60,2,3,3.00,23,at_Risk
14873.00,269,1,334.45,1,1,2.00,11,hibernating
14874.00,171,1,116.18,2,1,1.00,21,hibernating
14875.00,77,1,1397.08,2,1,4.00,21,hibernating
14876.00,157,2,256.70,2,3,2.00,23,at_Risk
14877.00,54,2,437.00,3,3,2.00,33,need_attention
14878.00,12,16,2619.70,5,5,5.00,55,champions
14879.00,320,1,185.06,1,1,1.00,11,hibernating
14882.00,26,12,3038.45,4,5,5.00,45,loyal_customers
14884.00,305,1,120.60,1,1,1.00,11,hibernating
14885.00,63,2,832.80,3,3,3.00,33,need_attention
14890.00,254,2,691.60,1,3,3.00,13,at_Risk
14891.00,52,2,552.35,3,3,3.00,33,need_attention
14892.00,326,1,202.35,1,1,1.00,11,hibernating
14893.00,253,1,571.76,1,1,3.00,11,hibernating
14894.00,79,2,837.06,2,3,3.00,23,at_Risk
14895.00,19,18,13980.83,4,5,5.00,45,loyal_customers
14896.00,1,7,1623.65,5,5,4.00,55,champions
14897.00,45,4,1774.16,3,4,4.00,34,loyal_customers
14898.00,7,9,2204.29,5,5,5.00,55,champions
14899.00,31,1,1384.88,4,1,4.00,41,promising
14900.00,158,1,13.92,2,1,1.00,21,hibernating
14901.00,2,5,868.36,5,4,3.00,54,champions
14902.00,31,2,702.96,4,3,3.00,43,potential_loyalists
14904.00,44,2,615.20,3,3,3.00,33,need_attention
14905.00,10,6,1355.24,5,5,4.00,55,champions
14906.00,81,1,68.44,2,1,1.00,21,hibernating
14907.00,3,10,2664.69,5,5,5.00,55,champions
14908.00,99,1,104.10,2,1,1.00,21,hibernating
14909.00,73,3,1404.68,2,3,4.00,23,at_Risk
14911.00,1,205,152147.57,5,5,5.00,55,champions
14912.00,37,4,1021.40,3,4,4.00,34,loyal_customers
14913.00,24,4,2845.70,4,4,5.00,44,loyal_customers
14915.00,11,9,1503.77,5,5,4.00,55,champions
14916.00,67,4,1773.97,3,4,4.00,34,loyal_customers
14917.00,232,2,1123.75,1,3,4.00,13,at_Risk
14918.00,40,7,4345.66,3,5,5.00,35,loyal_customers
14919.00,175,1,359.35,2,1,2.00,21,hibernating
14920.00,201,1,629.40,1,1,3.00,11,hibernating
14922.00,29,2,843.74,4,3,3.00,43,potential_loyalists
14924.00,246,2,620.96,1,3,3.00,13,at_Risk
14926.00,17,2,359.40,4,3,2.00,43,potential_loyalists
14927.00,32,1,308.20,4,1,2.00,41,promising
14928.00,263,1,223.91,1,1,1.00,11,hibernating
14929.00,57,1,612.81,3,1,3.00,31,about_to_sleep
14930.00,106,3,2873.77,2,3,5.00,23,at_Risk
14932.00,1,2,666.13,5,3,3.00,53,potential_loyalists
14933.00,79,4,1770.00,2,4,4.00,24,at_Risk
14934.00,14,3,1612.56,5,3,4.00,53,potential_loyalists
14935.00,255,1,1065.12,1,1,4.00,11,hibernating
14936.00,26,4,4273.79,4,4,5.00,44,loyal_customers
14938.00,198,2,2322.43,1,3,5.00,13,at_Risk
14940.00,53,2,531.49,3,3,3.00,33,need_attention
14941.00,214,1,182.10,1,1,1.00,11,hibernating
14942.00,37,4,746.56,3,4,3.00,34,loyal_customers
14943.00,299,1,107.62,1,1,1.00,11,hibernating
14944.00,25,7,3884.42,4,5,5.00,45,loyal_customers
14945.00,49,1,179.40,3,1,1.00,31,about_to_sleep
14947.00,24,4,758.97,4,4,3.00,44,loyal_customers
14949.00,105,4,515.00,2,4,3.00,24,at_Risk
14952.00,32,21,9529.86,4,5,5.00,45,loyal_customers
14953.00,54,3,723.95,3,3,3.00,33,need_attention
14954.00,339,1,167.27,1,1,1.00,11,hibernating
14955.00,368,1,163.77,1,1,1.00,11,hibernating
14956.00,57,1,1325.00,3,1,4.00,31,about_to_sleep
14957.00,280,1,274.80,1,1,2.00,11,hibernating
14958.00,231,3,458.26,1,3,2.00,13,at_Risk
14961.00,15,13,9365.47,5,5,5.00,55,champions
14962.00,175,3,240.21,2,3,1.00,23,at_Risk
14963.00,15,7,1676.68,5,5,4.00,55,champions
14966.00,23,5,924.52,4,4,3.00,44,loyal_customers
14967.00,77,5,1518.81,2,4,4.00,24,at_Risk
14968.00,94,1,357.40,2,1,2.00,21,hibernating
14969.00,339,1,906.23,1,1,3.00,11,hibernating
14970.00,45,8,3327.29,3,5,5.00,35,loyal_customers
14972.00,17,1,30.30,4,1,1.00,41,promising
14975.00,57,1,192.45,3,1,1.00,31,about_to_sleep
14977.00,361,1,31.93,1,1,1.00,11,hibernating
14978.00,66,5,1210.72,3,4,4.00,34,loyal_customers
14979.00,371,1,439.46,1,1,2.00,11,hibernating
14980.00,373,1,150.68,1,1,1.00,11,hibernating
14981.00,59,1,270.80,3,1,2.00,31,about_to_sleep
14982.00,208,1,237.78,1,1,1.00,11,hibernating
14983.00,325,1,183.20,1,1,1.00,11,hibernating
14984.00,24,4,1058.14,4,4,4.00,44,loyal_customers
14986.00,12,2,566.90,5,3,3.00,53,potential_loyalists
14987.00,1,7,1387.45,5,5,4.00,55,champions
14988.00,16,6,1732.06,4,5,4.00,45,loyal_customers
14989.00,297,1,342.40,1,1,2.00,11,hibernating
14990.00,248,2,305.42,1,3,2.00,13,at_Risk
14991.00,66,1,314.67,3,1,2.00,31,about_to_sleep
14992.00,78,1,210.50,2,1,1.00,21,hibernating
14993.00,199,1,36.13,1,1,1.00,11,hibernating
14994.00,18,5,960.63,4,4,3.00,44,loyal_customers
14996.00,117,2,442.29,2,3,2.00,23,at_Risk
14997.00,291,1,230.40,1,1,1.00,11,hibernating
14998.00,64,2,340.86,3,3,2.00,33,need_attention
14999.00,228,1,129.48,1,1,1.00,11,hibernating
15001.00,30,2,230.86,4,3,1.00,43,potential_loyalists
15002.00,3,6,3175.52,5,5,5.00,55,champions
15003.00,109,6,1060.70,2,5,4.00,25,cant_loose
15005.00,2,29,7789.63,5,5,5.00,55,champions
15006.00,89,1,323.05,2,1,2.00,21,hibernating
15008.00,116,2,360.00,2,3,2.00,23,at_Risk
15011.00,31,2,416.60,4,3,2.00,43,potential_loyalists
15012.00,9,2,437.58,5,3,2.00,53,potential_loyalists
15013.00,123,10,1641.30,2,5,4.00,25,cant_loose
15015.00,137,13,2365.02,2,5,5.00,25,cant_loose
15016.00,29,4,460.26,4,4,2.00,44,loyal_customers
15018.00,3,1,111.25,5,1,1.00,51,new_customers
15020.00,15,1,203.42,5,1,1.00,51,new_customers
15021.00,2,4,869.01,5,4,3.00,54,champions
15022.00,313,1,281.05,1,1,2.00,11,hibernating
15023.00,5,10,5367.92,5,5,5.00,55,champions
15024.00,3,8,2414.18,5,5,5.00,55,champions
15025.00,204,1,636.08,1,1,3.00,11,hibernating
15026.00,11,2,592.61,5,3,3.00,53,potential_loyalists
15027.00,31,6,2129.45,4,5,4.00,45,loyal_customers
15028.00,4,3,530.58,5,3,3.00,53,potential_loyalists
